Donor,Replicate,Condition,Group,Tissue,Target cell,Layer,Distance to annotation with Epithelium µm,Distance to annotation with Baseline µm
2519,1,Uncircumcised,Non infected,Shaft,CD3+CCR10,Epithelium,16.8054,46.2464
2519,1,Uncircumcised,Non infected,Shaft,CD3+CCR10,Epithelium,39.0128,7.0362
2519,2,Uncircumcised,Non infected,Shaft,CD4+CD3+CCR10,Connective,20.4423,20.928
2519,2,Uncircumcised,Non infected,Shaft,CD4+CD3+CCR10,Connective,59.003,12.5725
2519,2,Uncircumcised,Non infected,Shaft,CD4+CCR10,Connective,12.2423,13.1975
2519,2,Uncircumcised,Non infected,Shaft,CD4+CCR10,Connective,39.2837,4.0768
2519,2,Uncircumcised,Non infected,Shaft,CD4+CCR10,Connective,61.8816,21.2225
2519,2,Uncircumcised,Non infected,Shaft,CD3+CCR10,Connective,58.3512,11.9747
2519,2,Uncircumcised,Non infected,Shaft,CD4+CCR10,Connective,4.4926,4.4082
2519,2,Uncircumcised,Non infected,Shaft,CD4+CCR10,Connective,9.5275,9.5852
2519,2,Uncircumcised,Non infected,Shaft,CD4+CCR10,Connective,10.6863,27.7626
2519,2,Uncircumcised,Non infected,Shaft,CD4+CCR10,Connective,42.9757,19.8092
2519,2,Uncircumcised,Non infected,Shaft,CD4+CCR10,Connective,62.6896,25.2307
2519,2,Uncircumcised,Non infected,Shaft,CD4+CCR10,Connective,31.3841,8.1349
2519,2,Uncircumcised,Non infected,Shaft,CD4+CCR10,Connective,11.6273,27.3731
2519,2,Uncircumcised,Non infected,Shaft,CD4+CCR10,Connective,67.9256,16.5581
2519,2,Uncircumcised,Non infected,Shaft,CD4+CCR10,Connective,44.6415,8.3525
2519,2,Uncircumcised,Non infected,Shaft,CD4+CCR10,Connective,56.0436,38.4211
2519,2,Uncircumcised,Non infected,Shaft,CD4+CCR10,Connective,22.8325,18.7348
2519,2,Uncircumcised,Non infected,Shaft,CD4+CCR10,Connective,31.6381,19.5644
2519,2,Uncircumcised,Non infected,Shaft,CD4+CCR10,Connective,53.9879,9.5776
2519,2,Uncircumcised,Non infected,Shaft,CD4+CCR10,Connective,44.433,82.345
2519,2,Uncircumcised,Non infected,Shaft,CD4+CCR10,Connective,41.3003,9.4954
2519,2,Uncircumcised,Non infected,Shaft,CD4+CCR10,Connective,137.0893,40.0358
2519,2,Uncircumcised,Non infected,Shaft,CD4+CD3+CCR10,Connective,42.7616,10.8053
2519,2,Uncircumcised,Non infected,Shaft,CD4+CD3+CCR10,Connective,34.6498,17.3804
2519,2,Uncircumcised,Non infected,Shaft,CD4+CD3+CCR10,Connective,123.1354,37.2767
2519,2,Uncircumcised,Non infected,Shaft,CD4+CD3+CCR10,Connective,116.9688,33.1157
2519,2,Uncircumcised,Non infected,Shaft,CD4+CD3+CCR10,Connective,56.7571,26.9967
2519,2,Uncircumcised,Non infected,Shaft,CD4+CD3+CCR10,Connective,19.1363,5.4888
2519,2,Uncircumcised,Non infected,Shaft,CD4+CD3+CCR10,Connective,26.893,3.9143
2519,2,Uncircumcised,Non infected,Shaft,CD4+CD3+CCR10,Connective,62.6409,19.9609
2519,2,Uncircumcised,Non infected,Shaft,CD4+CD3+CCR10,Connective,58.5782,23.6548
2519,2,Uncircumcised,Non infected,Shaft,CD4+CD3+CCR10,Connective,54.6476,15.7859
2519,2,Uncircumcised,Non infected,Shaft,CD4+CD3+CCR10,Connective,53.1733,16.3085
2519,2,Uncircumcised,Non infected,Shaft,CD4+CD3+CCR10,Connective,35.0086,6.1907
2519,2,Uncircumcised,Non infected,Shaft,CD4+CD3+CCR10,Connective,17.2806,12.7276
2519,2,Uncircumcised,Non infected,Shaft,CD4+CD3+CCR10,Connective,44.9392,10.3022
2519,2,Uncircumcised,Non infected,Shaft,CD4+CD3+CCR10,Connective,68.1763,24.5511
2519,2,Uncircumcised,Non infected,Shaft,CD4+CD3+CCR10,Connective,54.2994,15.0003
2519,2,Uncircumcised,Non infected,Shaft,CD4+CD3+CCR10,Connective,34.0595,18.3214
2519,2,Uncircumcised,Non infected,Shaft,CD4+CD3+CCR10,Connective,82.5416,11.1154
2519,2,Uncircumcised,Non infected,Shaft,CD4+CD3+CCR10,Connective,56.8227,10.3295
2519,2,Uncircumcised,Non infected,Shaft,CD4+CD3+CCR10,Connective,16.3602,18.7304
2519,2,Uncircumcised,Non infected,Shaft,CD4+CD3+CCR10,Connective,72.8307,18.9216
2519,2,Uncircumcised,Non infected,Shaft,CD4+CD3+CCR10,Connective,109.4899,36.1922
2519,2,Uncircumcised,Non infected,Shaft,CD4+CD3+CCR10,Connective,110.5557,29.9815
2519,2,Uncircumcised,Non infected,Shaft,CD4+CD3+CCR10,Connective,88.3641,4.7776
2519,2,Uncircumcised,Non infected,Shaft,CD4+CD3+CCR10,Connective,86.8067,14.4677
2519,2,Uncircumcised,Non infected,Shaft,CD4+CD3+CCR10,Connective,72.5097,58.2371
2519,2,Uncircumcised,Non infected,Shaft,CD4+CD3+CCR10,Connective,78.9141,64.4128
2519,2,Uncircumcised,Non infected,Shaft,CD4+CD3+CCR10,Connective,26.6608,14.792
2519,2,Uncircumcised,Non infected,Shaft,CD4+CD3+CCR10,Connective,47.4784,32.1306
2519,2,Uncircumcised,Non infected,Shaft,CD4+CD3+CCR10,Connective,24.9781,5.1207
2519,2,Uncircumcised,Non infected,Shaft,CD4+CD3+CCR10,Connective,98.866,29.813
2519,2,Uncircumcised,Non infected,Shaft,CD3+CCR10,Connective,125.3499,6.0319
2519,2,Uncircumcised,Non infected,Shaft,CD3+CCR10,Connective,60.8807,25.9806
2519,2,Uncircumcised,Non infected,Shaft,CD4,Connective,75.5612,24.8233
2519,2,Uncircumcised,Non infected,Shaft,CD4,Connective,92.1708,28.0659
2519,2,Uncircumcised,Non infected,Shaft,CD4,Connective,95.0282,32.9323
2519,2,Uncircumcised,Non infected,Shaft,CD4,Connective,76.2774,28.3406
2519,2,Uncircumcised,Non infected,Shaft,CD4,Connective,55.2488,16.8467
2519,2,Uncircumcised,Non infected,Shaft,CD4,Connective,52.1807,28.0262
2519,2,Uncircumcised,Non infected,Shaft,CD4,Connective,82.9808,23.0901
2519,2,Uncircumcised,Non infected,Shaft,CD4,Connective,76.1979,28.254
2519,2,Uncircumcised,Non infected,Shaft,CD4+CD3+CCR10,Epithelium,76.3075,6.885
2519,2,Uncircumcised,Non infected,Shaft,CD4+CD3+CCR10,Epithelium,26.2024,11.0734
2519,2,Uncircumcised,Non infected,Shaft,CD4+CD3+CCR10,Epithelium,29.7874,6.6495
2519,2,Uncircumcised,Non infected,Shaft,CD4+CD3+CCR10,Epithelium,25.9887,7.3813
2519,2,Uncircumcised,Non infected,Shaft,CD4+CCR10,Epithelium,77.6519,4.996
2519,2,Uncircumcised,Non infected,Shaft,CD3+CCR10,Epithelium,32.4285,4.299
2519,2,Uncircumcised,Non infected,Shaft,CD4+CCR10,Epithelium,38.2776,4.2467
2519,2,Uncircumcised,Non infected,Shaft,CD4+CCR10,Epithelium,2.4451,17.1793
2519,2,Uncircumcised,Non infected,Shaft,CD4+CCR10,Epithelium,9.2705,11.2319
2519,2,Uncircumcised,Non infected,Shaft,CD4+CCR10,Epithelium,16.9836,3.4561
2519,2,Uncircumcised,Non infected,Shaft,CD4+CCR10,Epithelium,44.769,3.2377
2519,2,Uncircumcised,Non infected,Shaft,CD4+CCR10,Epithelium,69.4739,3.6531
2519,2,Uncircumcised,Non infected,Shaft,CD4+CCR10,Epithelium,4.7956,42.4204
2519,2,Uncircumcised,Non infected,Shaft,CD4+CCR10,Epithelium,3.1569,34.2934
2519,2,Uncircumcised,Non infected,Shaft,CD4+CCR10,Epithelium,30.6683,6.4913
2519,2,Uncircumcised,Non infected,Shaft,CD4+CD3+CCR10,Epithelium,52.958,52.5991
2519,2,Uncircumcised,Non infected,Shaft,CD4+CD3+CCR10,Epithelium,83.3471,23.6697
2519,2,Uncircumcised,Non infected,Shaft,CD4+CD3+CCR10,Epithelium,54.9208,8.7886
2519,2,Uncircumcised,Non infected,Shaft,CD4+CD3+CCR10,Epithelium,44.171,7.4761
2519,2,Uncircumcised,Non infected,Shaft,CD4+CD3+CCR10,Epithelium,53.5301,6.7467
2519,2,Uncircumcised,Non infected,Shaft,CD4+CD3+CCR10,Epithelium,64.0058,7.6851
2519,2,Uncircumcised,Non infected,Shaft,CD4+CD3+CCR10,Epithelium,46.6627,43.5389
2519,2,Uncircumcised,Non infected,Shaft,CD4+CD3+CCR10,Epithelium,47.1628,7.1115
2519,2,Uncircumcised,Non infected,Shaft,CD4+CD3+CCR10,Epithelium,46.1977,5.9094
2519,2,Uncircumcised,Non infected,Shaft,CD4+CD3+CCR10,Epithelium,7.2125,46.4314
2519,2,Uncircumcised,Non infected,Shaft,CD4+CD3+CCR10,Epithelium,14.0932,34.2932
2519,2,Uncircumcised,Non infected,Shaft,CD4+CD3+CCR10,Epithelium,8.5003,15.7418
2519,2,Uncircumcised,Non infected,Shaft,CD4+CD3+CCR10,Epithelium,14.9883,17.6266
2519,2,Uncircumcised,Non infected,Shaft,CD3+CCR10,Epithelium,75.1626,14.6386
2519,2,Uncircumcised,Non infected,Shaft,CD3+CCR10,Epithelium,5.8362,22.817
2519,2,Uncircumcised,Non infected,Shaft,CD4,Epithelium,9.9074,26.4952
2532,1,Uncircumcised,4h,Glans,CD3+CCR10,Connective,88.0465,5.2387
2532,1,Uncircumcised,4h,Glans,CD4+CD3+CCR10,Connective,98.0183,16.5149
2532,1,Uncircumcised,4h,Glans,CD4+CD3+CCR10,Connective,108.8766,18.6878
2532,1,Uncircumcised,4h,Glans,CD4+CD3+CCR10,Connective,133.5491,41.457
2532,1,Uncircumcised,4h,Glans,CD4+CD3+CCR10,Connective,107.6617,24.7862
2532,1,Uncircumcised,4h,Glans,CD4+CD3+CCR10,Connective,226.6974,7.9989
2532,1,Uncircumcised,4h,Glans,CD4+CD3+CCR10,Connective,74.6763,6.1344
2532,1,Uncircumcised,4h,Glans,CD4+CD3+CCR10,Connective,85.817,22.0941
2532,1,Uncircumcised,4h,Glans,CD4+CD3+CCR10,Connective,85.5969,18.2531
2532,1,Uncircumcised,4h,Glans,CD4+CD3+CCR10,Connective,72.6244,10.0813
2532,1,Uncircumcised,4h,Glans,CD4+CD3+CCR10,Connective,98.5341,35.7484
2532,1,Uncircumcised,4h,Glans,CD4+CD3+CCR10,Connective,100.2974,36.6023
2532,1,Uncircumcised,4h,Glans,CD4+CD3+CCR10,Connective,123.6125,31.4174
2532,1,Uncircumcised,4h,Glans,CD4+CD3+CCR10,Connective,133.6099,41.0185
2532,1,Uncircumcised,4h,Glans,CD4+CD3+CCR10,Connective,163.8725,28.4534
2532,1,Uncircumcised,4h,Glans,CD4+CD3+CCR10,Connective,306.5829,115.0799
2532,1,Uncircumcised,4h,Glans,CD4+CD3+CCR10,Connective,234.6357,97.8512
2532,1,Uncircumcised,4h,Glans,CD4+CD3+CCR10,Connective,154.4657,35.4895
2532,1,Uncircumcised,4h,Glans,CD4+CD3+CCR10,Connective,174.8364,43.3546
2532,1,Uncircumcised,4h,Glans,CD4+CD3+CCR10,Connective,181.6198,44.2409
2532,1,Uncircumcised,4h,Glans,CD4+CD3+CCR10,Connective,171.8341,6.7836
2532,1,Uncircumcised,4h,Glans,CD4+CD3+CCR10,Connective,159.4666,7.1509
2532,1,Uncircumcised,4h,Glans,CD4+CD3+CCR10,Connective,286.2097,105.3047
2532,1,Uncircumcised,4h,Glans,CD4+CD3+CCR10,Connective,237.0002,19.2821
2532,1,Uncircumcised,4h,Glans,CD3+CCR10,Connective,251.0694,6.2497
2532,1,Uncircumcised,4h,Glans,CD3+CCR10,Connective,77.2674,5.3037
2532,1,Uncircumcised,4h,Glans,CD3+CCR10,Connective,177.6228,81.1461
2532,1,Uncircumcised,4h,Glans,CD3+CCR10,Connective,183.0373,72.0368
2532,1,Uncircumcised,4h,Glans,CD3+CCR10,Connective,211.5666,93.6812
2532,1,Uncircumcised,4h,Glans,CD3+CCR10,Connective,248.2233,104.7454
2532,1,Uncircumcised,4h,Glans,CD3+CCR10,Connective,114.4149,21.8623
2532,1,Uncircumcised,4h,Glans,CD3+CCR10,Connective,103.065,11.2536
2532,1,Uncircumcised,4h,Glans,CD3+CCR10,Epithelium,69.5816,4.3384
2532,1,Uncircumcised,4h,Glans,CD3+CCR10,Epithelium,82.2089,13.9721
2532,1,Uncircumcised,4h,Glans,CD3+CCR10,Epithelium,54.3115,23.0233
2532,1,Uncircumcised,4h,Glans,CD3+CCR10,Epithelium,41.4172,46.3047
2532,1,Uncircumcised,4h,Glans,CD3+CCR10,Epithelium,70.4668,53.0226
2532,1,Uncircumcised,4h,Glans,CD3+CCR10,Epithelium,44.6002,78.4618
2532,1,Uncircumcised,4h,Glans,CD3+CCR10,Epithelium,63.5873,10.9668
2532,1,Uncircumcised,4h,Glans,CD3+CCR10,Epithelium,59.0597,6.5709
2532,1,Uncircumcised,4h,Glans,CD3+CCR10,Epithelium,19.6723,68.1083
2532,1,Uncircumcised,4h,Glans,CD3+CCR10,Epithelium,39.9488,61.1173
2532,1,Uncircumcised,4h,Glans,CD3+CCR10,Epithelium,55.9155,27.0402
2532,1,Uncircumcised,4h,Glans,CD3+CCR10,Epithelium,30.2137,54.4603
2532,1,Uncircumcised,4h,Glans,CD3+CCR10,Epithelium,50.6088,32.0502
2532,1,Uncircumcised,4h,Glans,CD3+CCR10,Epithelium,68.8249,16.871
2532,1,Uncircumcised,4h,Glans,CD3+CCR10,Epithelium,78.2266,10.9967
2532,1,Uncircumcised,4h,Glans,CD3+CCR10,Epithelium,64.9376,17.869
2532,1,Uncircumcised,4h,Glans,CD3+CCR10,Epithelium,161.2097,29.3527
2532,1,Uncircumcised,4h,Glans,CD3+CCR10,Epithelium,168.7155,25.6891
2532,1,Uncircumcised,4h,Glans,CD3+CCR10,Epithelium,185.5786,19.3946
2532,1,Uncircumcised,4h,Glans,CD3+CCR10,Epithelium,119.2652,30.4541
2532,1,Uncircumcised,4h,Glans,CD3+CCR10,Epithelium,118.7538,40.064
2532,1,Uncircumcised,4h,Glans,CD3+CCR10,Epithelium,114.8439,21.6998
2532,1,Uncircumcised,4h,Glans,CD3+CCR10,Epithelium,19.046,42.07
2532,1,Uncircumcised,4h,Glans,CD3+CCR10,Epithelium,19.5148,47.6382
2532,1,Uncircumcised,4h,Glans,CD3+CCR10,Epithelium,31.467,40.8405
2532,1,Uncircumcised,4h,Glans,CD3+CCR10,Epithelium,66.871,11.4913
2532,1,Uncircumcised,4h,Glans,CD4+CD3+CCR10,Epithelium,72.9578,8.9385
2532,1,Uncircumcised,4h,Glans,CD4+CD3+CCR10,Epithelium,10.0156,17.7701
2532,1,Uncircumcised,4h,Glans,CD4+CD3+CCR10,Epithelium,10.0731,8.2601
2532,1,Uncircumcised,4h,Glans,CD4+CD3+CCR10,Epithelium,11.0108,12.4888
2532,1,Uncircumcised,4h,Glans,CD4+CD3+CCR10,Epithelium,40.0061,59.5187
2532,1,Uncircumcised,4h,Glans,CD4+CD3+CCR10,Epithelium,127.5219,6.1928
2532,1,Uncircumcised,4h,Glans,CD4+CD3+CCR10,Epithelium,143.0457,10.1569
2532,1,Uncircumcised,4h,Glans,CD4+CD3+CCR10,Epithelium,168.4619,8.0113
2532,1,Uncircumcised,4h,Glans,CD4+CD3+CCR10,Epithelium,114.9827,7.8606
2532,1,Uncircumcised,4h,Glans,CD4+CD3+CCR10,Epithelium,204.1956,11.4278
2532,1,Uncircumcised,4h,Glans,CD4+CD3+CCR10,Epithelium,192.8556,12.3271
2532,1,Uncircumcised,4h,Glans,CD4+CD3+CCR10,Epithelium,31.113,33.9089
2532,1,Uncircumcised,4h,Glans,CD4+CD3+CCR10,Epithelium,37.6859,25.864
2532,1,Uncircumcised,4h,Glans,CD4+CD3+CCR10,Epithelium,61.959,7.1559
2532,1,Uncircumcised,4h,Glans,CD4+CD3+CCR10,Epithelium,216.6935,7.2014
2532,1,Uncircumcised,4h,Glans,CD4+CD3+CCR10,Epithelium,102.5299,5.7935
2532,1,Uncircumcised,4h,Glans,CD4+CD3+CCR10,Epithelium,115.3574,7.7818
2532,1,Uncircumcised,4h,Glans,CD4+CD3+CCR10,Epithelium,127.4762,5.0495
2532,1,Uncircumcised,4h,Glans,CD4+CD3+CCR10,Epithelium,187.9902,21.7391
2532,1,Uncircumcised,4h,Glans,CD3+CCR10,Epithelium,36.6055,31.9964
2532,1,Uncircumcised,4h,Glans,CD3+CCR10,Epithelium,67.1903,6.3987
2532,1,Uncircumcised,4h,Glans,CD3+CCR10,Epithelium,105.4499,17.2202
2532,1,Uncircumcised,4h,Glans,CD3+CCR10,Epithelium,114.4047,21.5962
2532,1,Uncircumcised,4h,Glans,CD3+CCR10,Epithelium,244.5175,14.1228
2532,1,Uncircumcised,4h,Glans,CD3+CCR10,Epithelium,237.1372,9.6337
2532,1,Uncircumcised,4h,Glans,CD3+CCR10,Epithelium,219.5129,17.5121
2532,1,Uncircumcised,4h,Glans,CD3+CCR10,Epithelium,210.5404,14.8649
2532,1,Uncircumcised,4h,Glans,CD3+CCR10,Epithelium,204.689,21.7135
2532,1,Uncircumcised,4h,Glans,CD3+CCR10,Epithelium,203.5162,13.3795
2532,1,Uncircumcised,4h,Glans,CD3+CCR10,Epithelium,181.9542,9.0008
2532,1,Uncircumcised,4h,Glans,CD3+CCR10,Epithelium,176.2501,10.0011
2532,1,Uncircumcised,4h,Glans,CD3+CCR10,Epithelium,166.7968,15.6031
2532,1,Uncircumcised,4h,Glans,CD3+CCR10,Epithelium,161.8626,11.6041
2532,1,Uncircumcised,4h,Glans,CD3+CCR10,Epithelium,154.2246,9.2581
2532,1,Uncircumcised,4h,Glans,CD3+CCR10,Epithelium,143.5874,6.413
2532,1,Uncircumcised,4h,Glans,CD3+CCR10,Epithelium,128.9034,4.8244
2532,1,Uncircumcised,4h,Glans,CD3+CCR10,Epithelium,119.1536,6.7869
2532,1,Uncircumcised,4h,Glans,CD3+CCR10,Epithelium,136.4644,30.2948
2532,1,Uncircumcised,4h,Glans,CD3+CCR10,Epithelium,144.2606,19.1824
2532,1,Uncircumcised,4h,Glans,CD3+CCR10,Epithelium,88.3303,3.743
2532,1,Uncircumcised,4h,Glans,CD3+CCR10,Epithelium,82.5265,8.5659
2532,1,Uncircumcised,4h,Glans,CD3+CCR10,Epithelium,78.8435,3.893
2532,1,Uncircumcised,4h,Glans,CD3+CCR10,Epithelium,70.3531,11.2353
2532,1,Uncircumcised,4h,Glans,CD3+CCR10,Epithelium,49.9384,27.7613
2532,1,Uncircumcised,4h,Glans,CD3+CCR10,Epithelium,82.4642,4.3401
2532,1,Uncircumcised,4h,Glans,CD3+CCR10,Epithelium,64.8577,19.3086
2532,1,Uncircumcised,4h,Glans,CD3+CCR10,Epithelium,38.992,37.6661
2532,1,Uncircumcised,4h,Glans,CD3+CCR10,Epithelium,46.2407,44.7571
2532,1,Uncircumcised,4h,Glans,CD3+CCR10,Epithelium,37.2123,64.2058
2532,1,Uncircumcised,4h,Glans,CD3+CCR10,Epithelium,94.2002,35.3265
2532,1,Uncircumcised,4h,Glans,CD3+CCR10,Epithelium,107.5609,37.9897
2532,1,Uncircumcised,4h,Glans,CD3+CCR10,Epithelium,8.7101,83.507
2532,1,Uncircumcised,4h,Glans,CD3+CCR10,Epithelium,83.9224,39.992
2532,1,Uncircumcised,4h,Glans,CD3+CCR10,Epithelium,40.2447,14.7679
2532,1,Uncircumcised,4h,Glans,CD3+CCR10,Epithelium,28.996,29.7173
2532,1,Uncircumcised,4h,Glans,CD3+CCR10,Epithelium,16.3227,33.974
2532,1,Uncircumcised,4h,Glans,CD3+CCR10,Epithelium,6.1755,55.4657
2532,1,Uncircumcised,4h,Glans,CD3+CCR10,Epithelium,25.4581,51.2945
2532,1,Uncircumcised,4h,Glans,CD3+CCR10,Epithelium,48.0814,24.5018
2532,1,Uncircumcised,4h,Glans,CD3+CCR10,Epithelium,174.5956,15.9844
2532,1,Uncircumcised,4h,Glans,CD3,Epithelium,16.9503,65.8824
2532,1,Uncircumcised,4h,Glans,CD3,Epithelium,62.6724,14.4039
2532,2,Uncircumcised,4h,Glans,CD3+CCR10,Connective,63.7838,6.6169
2532,2,Uncircumcised,4h,Glans,CD3+CCR10,Connective,77.5455,17.846
2532,2,Uncircumcised,4h,Glans,CD3+CCR10,Connective,62.3733,8.1495
2532,2,Uncircumcised,4h,Glans,CD3+CCR10,Connective,55.6074,9.214
2532,2,Uncircumcised,4h,Glans,CD3+CCR10,Connective,79.3737,16.1534
2532,2,Uncircumcised,4h,Glans,CD3+CCR10,Connective,156.0867,6.8807
2532,2,Uncircumcised,4h,Glans,CD3+CCR10,Connective,148.6616,18.6615
2532,2,Uncircumcised,4h,Glans,CD3+CCR10,Connective,183.3119,14.5561
2532,2,Uncircumcised,4h,Glans,CD3+CCR10,Connective,166.6474,23.931
2532,2,Uncircumcised,4h,Glans,CD3+CCR10,Connective,262.0006,59.7058
2532,2,Uncircumcised,4h,Glans,CD3+CCR10,Connective,236.2968,98.1181
2532,2,Uncircumcised,4h,Glans,CD3+CCR10,Connective,80.1193,12.1132
2532,2,Uncircumcised,4h,Glans,CD3+CCR10,Connective,86.8411,8.8978
2532,2,Uncircumcised,4h,Glans,CD3+CCR10,Connective,155.2932,65.1749
2532,2,Uncircumcised,4h,Glans,CD3+CCR10,Connective,70.0134,20.1432
2532,2,Uncircumcised,4h,Glans,CD4+CD3+CCR10,Connective,83.9185,7.1365
2532,2,Uncircumcised,4h,Glans,CD4+CD3+CCR10,Connective,65.6384,21.0961
2532,2,Uncircumcised,4h,Glans,CD4+CD3+CCR10,Connective,57.0067,9.7236
2532,2,Uncircumcised,4h,Glans,CD4+CD3+CCR10,Connective,80.5228,29.3574
2532,2,Uncircumcised,4h,Glans,CD4+CD3+CCR10,Connective,64.5157,4.4711
2532,2,Uncircumcised,4h,Glans,CD4+CD3+CCR10,Connective,75.3924,23.0373
2532,2,Uncircumcised,4h,Glans,CD4+CD3+CCR10,Connective,99.4184,18.6094
2532,2,Uncircumcised,4h,Glans,CD4+CD3+CCR10,Connective,132.8845,18.5333
2532,2,Uncircumcised,4h,Glans,CD4+CD3+CCR10,Connective,183.7567,27.9298
2532,2,Uncircumcised,4h,Glans,CD4+CD3+CCR10,Connective,209.9127,13.0717
2532,2,Uncircumcised,4h,Glans,CD4+CD3+CCR10,Connective,196.7191,87.3891
2532,2,Uncircumcised,4h,Glans,CD4+CD3+CCR10,Connective,206.1322,93.0221
2532,2,Uncircumcised,4h,Glans,CD4+CD3+CCR10,Connective,198.5284,85.0968
2532,2,Uncircumcised,4h,Glans,CD4+CD3+CCR10,Connective,200.5574,68.6325
2532,2,Uncircumcised,4h,Glans,CD4+CD3+CCR10,Connective,157.2339,65.9702
2532,2,Uncircumcised,4h,Glans,CD4+CD3+CCR10,Connective,132.4424,40.0464
2532,2,Uncircumcised,4h,Glans,CD4+CD3+CCR10,Connective,125.9159,32.8474
2532,2,Uncircumcised,4h,Glans,CD4+CD3+CCR10,Connective,85.5698,7.7981
2532,2,Uncircumcised,4h,Glans,CD4+CD3+CCR10,Connective,90.088,10.619
2532,2,Uncircumcised,4h,Glans,CD4+CD3+CCR10,Connective,88.1062,6.6467
2532,2,Uncircumcised,4h,Glans,CD4+CD3+CCR10,Connective,63.5349,13.4962
2532,2,Uncircumcised,4h,Glans,CD4+CD3+CCR10,Connective,116.4246,25.4286
2532,2,Uncircumcised,4h,Glans,CD4+CD3+CCR10,Connective,198.581,77.9012
2532,2,Uncircumcised,4h,Glans,CD4+CD3+CCR10,Connective,116.9281,33.5101
2532,2,Uncircumcised,4h,Glans,CD4+CD3+CCR10,Connective,146.221,60.4793
2532,2,Uncircumcised,4h,Glans,CD3+CCR10,Epithelium,54.3094,5.677
2532,2,Uncircumcised,4h,Glans,CD3+CCR10,Epithelium,51.0513,20.4467
2532,2,Uncircumcised,4h,Glans,CD3+CCR10,Epithelium,25.9121,86.2009
2532,2,Uncircumcised,4h,Glans,CD3+CCR10,Epithelium,109.5539,13.1675
2532,2,Uncircumcised,4h,Glans,CD3+CCR10,Epithelium,41.2362,71.1845
2532,2,Uncircumcised,4h,Glans,CD3+CCR10,Epithelium,57.6934,54.4073
2532,2,Uncircumcised,4h,Glans,CD3+CCR10,Epithelium,105.1188,9.3274
2532,2,Uncircumcised,4h,Glans,CD3+CCR10,Epithelium,62.0266,5.3306
2532,2,Uncircumcised,4h,Glans,CD3+CCR10,Epithelium,71.7365,10.4305
2532,2,Uncircumcised,4h,Glans,CD3+CCR10,Epithelium,76.2581,7.8317
2532,2,Uncircumcised,4h,Glans,CD3+CCR10,Epithelium,69.886,22.0508
2532,2,Uncircumcised,4h,Glans,CD3+CCR10,Epithelium,69.6481,25.0355
2532,2,Uncircumcised,4h,Glans,CD3+CCR10,Epithelium,18.1188,60.9514
2532,2,Uncircumcised,4h,Glans,CD3+CCR10,Epithelium,151.0043,4.8242
2532,2,Uncircumcised,4h,Glans,CD3+CCR10,Epithelium,156.8713,6.105
2532,2,Uncircumcised,4h,Glans,CD3+CCR10,Epithelium,117.9203,19.2884
2532,2,Uncircumcised,4h,Glans,CD3+CCR10,Epithelium,217.4888,5.3902
2532,2,Uncircumcised,4h,Glans,CD4+CD3+CCR10,Epithelium,42.7308,20.6386
2532,2,Uncircumcised,4h,Glans,CD4+CD3+CCR10,Epithelium,19.113,38.4084
2532,2,Uncircumcised,4h,Glans,CD4+CD3+CCR10,Epithelium,87.0246,3.0257
2532,2,Uncircumcised,4h,Glans,CD4+CD3+CCR10,Epithelium,101.644,12.9716
2532,2,Uncircumcised,4h,Glans,CD4+CD3+CCR10,Epithelium,29.7646,25.9817
2532,2,Uncircumcised,4h,Glans,CCR10,Epithelium,9.0082,101.5167
2532,2,Uncircumcised,4h,Glans,CD3+CCR10,Epithelium,5.6789,76.2373
2532,2,Uncircumcised,4h,Glans,CD3+CCR10,Epithelium,16.1769,27.7863
2532,2,Uncircumcised,4h,Glans,CD3+CCR10,Epithelium,29.6426,85.7838
2532,2,Uncircumcised,4h,Glans,CD3+CCR10,Epithelium,25.0869,85.8587
2532,2,Uncircumcised,4h,Glans,CD3+CCR10,Epithelium,33.191,71.8574
2532,2,Uncircumcised,4h,Glans,CD3+CCR10,Epithelium,46.079,56.8582
2532,2,Uncircumcised,4h,Glans,CD3+CCR10,Epithelium,45.5087,59.8395
2532,2,Uncircumcised,4h,Glans,CD3+CCR10,Epithelium,55.9939,49.6292
2532,2,Uncircumcised,4h,Glans,CD3+CCR10,Epithelium,89.9815,18.5802
2532,2,Uncircumcised,4h,Glans,CD3+CCR10,Epithelium,102.9744,24.617
2532,2,Uncircumcised,4h,Glans,CD3+CCR10,Epithelium,45.1565,60.7266
2532,2,Uncircumcised,4h,Glans,CD3+CCR10,Epithelium,48.36,65.3304
2532,2,Uncircumcised,4h,Glans,CD3+CCR10,Epithelium,65.0095,48.9392
2532,2,Uncircumcised,4h,Glans,CD3+CCR10,Epithelium,83.9105,28.3957
2532,2,Uncircumcised,4h,Glans,CD3+CCR10,Epithelium,71.2474,34.4754
2532,2,Uncircumcised,4h,Glans,CD3+CCR10,Epithelium,96.8363,6.6834
2532,2,Uncircumcised,4h,Glans,CD3+CCR10,Epithelium,103.3551,8.1173
2532,2,Uncircumcised,4h,Glans,CD3+CCR10,Epithelium,98.3129,16.159
2532,2,Uncircumcised,4h,Glans,CD3+CCR10,Epithelium,100.2935,32.8677
2532,2,Uncircumcised,4h,Glans,CD3+CCR10,Epithelium,88.6321,42.6294
2532,2,Uncircumcised,4h,Glans,CD3+CCR10,Epithelium,61.3292,60.4471
